Id,LotArea,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleCondition,SalePrice,SaleType
101,10603,NWAmes,1Story,6,7,1977,2001,TA,TA,Mn,ALQ,1200,Unf,0,410,1610,1610,0,1610,1,0,2,0,3,Gd,6,Attchd,1977.0,RFn,2,480,TA,TA,168,68,0,0,0,0,NA,NA,2,2010,Normal,205000,WD
102,9206,SawyerW,2Story,6,5,1985,1985,Gd,TA,No,Unf,0,Unf,0,741,741,977,755,1732,0,0,2,1,3,Gd,7,Attchd,1985.0,Fin,2,476,TA,TA,192,46,0,0,0,0,NA,NA,6,2010,Normal,178000,WD
103,7018,SawyerW,1Story,5,5,1979,1979,NA,NA,NA,NA,0,NA,0,0,0,1535,0,1535,0,0,2,0,4,TA,8,Attchd,1979.0,Unf,2,410,TA,TA,0,0,0,0,0,0,NA,NA,6,2009,Alloca,118964,WD
104,10402,CollgCr,1Story,7,5,2009,2009,Gd,TA,No,Unf,0,Unf,0,1226,1226,1226,0,1226,0,0,2,0,3,Gd,6,Attchd,2009.0,RFn,3,740,TA,TA,0,36,0,0,0,0,NA,NA,5,2010,Normal,198900,WD
105,7758,IDOTRR,1.5Fin,7,4,1931,1950,TA,TA,No,LwQ,224,Unf,0,816,1040,1226,592,1818,0,0,1,1,4,TA,7,Detchd,1951.0,Unf,1,240,TA,TA,0,0,0,0,184,0,NA,NA,6,2007,Normal,169500,WD
106,9375,Somerst,2Story,8,5,2003,2004,Ex,TA,No,Unf,0,Unf,0,1053,1053,1053,939,1992,0,0,2,1,3,Gd,9,Attchd,2003.0,RFn,2,648,TA,TA,140,45,0,0,0,0,NA,NA,8,2008,Normal,250000,WD
107,10800,OldTown,1Story,4,7,1885,1995,Fa,TA,No,Unf,0,Unf,0,641,641,1047,0,1047,0,0,1,0,2,TA,6,Detchd,1954.0,Unf,1,273,Fa,Fa,0,0,0,0,0,0,NA,NA,8,2007,Normal,100000,WD
108,6000,OldTown,1Story,5,5,1948,1950,TA,TA,No,ALQ,104,BLQ,169,516,789,789,0,789,0,0,1,0,2,TA,5,Detchd,1948.0,Unf,1,250,TA,TA,0,0,0,0,0,0,NA,NA,4,2008,Partial,115000,WD
109,8500,IDOTRR,1.5Fin,5,7,1919,2005,TA,TA,No,Unf,0,Unf,0,793,793,997,520,1517,0,0,2,0,3,Fa,7,NA,NA,NA,0,0,NA,NA,0,0,144,0,0,0,NA,NA,8,2007,Normal,115000,WD
110,11751,NWAmes,1Story,6,6,1977,1977,Gd,TA,No,BLQ,705,Unf,0,1139,1844,1844,0,1844,0,0,2,0,3,TA,7,Attchd,1977.0,RFn,2,546,TA,TA,0,122,0,0,0,0,NA,MnPrv,1,2010,Normal,190000,COD
111,9525,Edwards,1.5Fin,6,4,1954,1972,TA,Fa,No,Rec,444,Unf,0,550,994,1216,639,1855,0,0,2,0,4,TA,7,Attchd,1954.0,Unf,1,325,TA,TA,182,0,0,0,0,0,NA,NA,10,2006,Normal,136900,WD
112,7750,Gilbert,SLvl,7,5,2000,2000,Gd,TA,No,GLQ,250,Unf,0,134,384,774,656,1430,0,0,2,1,3,TA,7,BuiltIn,2000.0,Fin,2,400,TA,TA,180,0,0,0,0,0,NA,NA,4,2010,Normal,180000,WD
113,9965,CollgCr,2Story,7,5,2007,2007,Ex,TA,Av,GLQ,984,Unf,0,280,1264,1282,1414,2696,1,0,2,1,4,Ex,10,BuiltIn,2007.0,Fin,3,792,TA,TA,120,184,0,0,168,0,NA,NA,10,2007,Partial,383970,New
114,21000,Crawfor,1Story,6,5,1953,1953,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,2259,0,2259,1,0,2,0,3,Gd,7,Basment,1953.0,Unf,2,450,TA,TA,166,120,192,0,0,0,NA,MnPrv,10,2007,Abnorml,217000,COD
115,7259,Crawfor,2Story,6,8,1945,2002,TA,TA,No,ALQ,774,LwQ,150,104,1028,1436,884,2320,1,0,2,1,3,Gd,9,Detchd,1945.0,Unf,1,180,TA,TA,224,0,0,0,0,0,NA,MnPrv,7,2007,Normal,259500,WD
116,3230,Somerst,2Story,6,5,1999,1999,Gd,TA,No,GLQ,419,Unf,0,310,729,729,729,1458,0,0,2,1,2,TA,5,Detchd,1999.0,Unf,2,440,TA,TA,0,32,0,0,0,0,NA,NA,6,2007,Normal,176000,WD
117,11616,Sawyer,1Story,5,5,1962,1962,TA,TA,No,LwQ,170,BLQ,670,252,1092,1092,0,1092,0,1,1,0,3,TA,6,Attchd,1962.0,Unf,1,288,TA,TA,0,20,144,0,0,0,NA,NA,9,2009,Normal,139000,WD
118,8536,Edwards,1Story,5,5,2006,2007,Gd,TA,No,Unf,0,Unf,0,1125,1125,1125,0,1125,0,0,1,1,2,TA,5,Attchd,2007.0,Unf,2,430,TA,TA,80,64,0,0,0,0,NA,NA,4,2007,Partial,155000,New
119,12376,SawyerW,2Story,7,5,1990,1990,Gd,TA,Mn,GLQ,1470,Unf,0,203,1673,1699,1523,3222,1,0,3,0,5,Gd,11,Attchd,1990.0,Unf,3,594,TA,TA,367,0,0,0,0,0,NA,NA,5,2010,Normal,320000,WD
120,8461,CollgCr,2Story,6,5,2005,2006,Gd,TA,No,Unf,0,Unf,0,728,728,728,728,1456,0,0,2,1,3,Gd,8,Attchd,2005.0,Fin,2,390,TA,TA,0,24,0,0,0,0,NA,NA,7,2006,Partial,163990,New
121,21453,ClearCr,SLvl,6,5,1969,1969,TA,TA,Gd,ALQ,938,Unf,0,0,938,988,0,988,1,0,1,0,1,TA,4,Attchd,1969.0,Unf,2,540,TA,TA,0,130,0,130,0,0,NA,NA,10,2006,Normal,180000,WD
122,6060,IDOTRR,1.5Fin,4,5,1939,1950,TA,TA,No,Unf,0,Unf,0,732,732,772,351,1123,0,0,1,0,3,TA,4,Detchd,1979.0,Unf,1,264,TA,TA,0,0,140,0,0,0,NA,MnPrv,6,2007,Normal,100000,WD
123,9464,NAmes,1Story,6,7,1958,1958,TA,TA,No,BLQ,570,Unf,0,510,1080,1080,0,1080,0,0,1,0,3,TA,5,Attchd,1958.0,Unf,1,288,TA,TA,0,0,0,0,130,0,NA,NA,6,2008,Normal,136000,WD
124,7892,SawyerW,1Story,6,5,1993,1993,Gd,TA,No,GLQ,300,Unf,0,899,1199,1199,0,1199,0,0,2,0,2,Gd,5,Attchd,1993.0,RFn,2,530,TA,TA,0,63,0,0,0,0,NA,NA,3,2008,Normal,153900,WD
125,17043,NWAmes,1Story,6,5,1979,1998,Gd,Fa,No,Unf,0,Unf,0,1362,1362,1586,0,1586,0,0,2,0,3,TA,7,Attchd,1979.0,Unf,2,435,TA,TA,192,0,0,0,0,0,NA,NA,1,2009,Normal,181000,WD
126,6780,IDOTRR,1.5Fin,6,8,1935,1982,TA,TA,Av,GLQ,490,Unf,0,30,520,520,0,754,1,0,1,0,2,TA,5,NA,NA,NA,0,0,NA,NA,53,0,0,0,0,0,NA,NA,6,2006,Normal,84500,WD
127,4928,NPkVill,1Story,6,5,1976,1976,Gd,TA,No,ALQ,120,Unf,0,958,1078,958,0,958,0,0,2,0,2,TA,5,Attchd,1977.0,RFn,2,440,TA,TA,0,205,0,0,0,0,NA,NA,2,2007,Normal,128000,WD
128,4388,OldTown,1.5Unf,5,7,1930,1950,TA,TA,No,LwQ,116,Unf,0,556,672,840,0,840,0,0,1,0,3,TA,5,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,6,2007,Normal,87000,WD
129,7590,NAmes,2Story,6,5,1966,1966,TA,TA,No,BLQ,512,Unf,0,148,660,660,688,1348,0,0,1,1,3,TA,6,Attchd,1966.0,RFn,2,453,TA,TA,188,108,0,0,0,0,NA,NA,7,2006,Normal,155000,WD
130,8973,NAmes,1Story,5,7,1958,1991,TA,TA,No,Rec,567,BLQ,28,413,1008,1053,0,1053,0,1,1,1,3,Ex,6,2Types,1998.0,RFn,2,750,TA,TA,0,80,0,180,0,0,NA,MnWw,7,2006,Abnorml,150000,WD
131,14200,NAmes,2Story,7,6,1966,1966,TA,TA,No,Rec,445,Unf,0,479,924,1216,941,2157,0,0,2,1,4,Gd,8,Attchd,1966.0,Fin,2,487,TA,TA,105,66,0,0,0,0,NA,GdPrv,5,2006,Normal,226000,WD
132,12224,Gilbert,2Story,6,5,2000,2000,Gd,TA,No,GLQ,695,Unf,0,297,992,1022,1032,2054,1,0,2,1,3,Gd,7,BuiltIn,2000.0,RFn,2,390,TA,TA,24,48,0,0,0,0,NA,NA,7,2009,Normal,244000,WD
133,7388,NAmes,1Story,5,6,1959,2002,TA,TA,No,Rec,405,Unf,0,658,1063,1327,0,1327,1,0,1,0,3,Gd,7,Detchd,1974.0,Unf,2,624,TA,TA,0,0,0,0,0,0,NA,NA,7,2007,Normal,150750,WD
134,6853,Timber,1Story,8,5,2001,2002,Ex,TA,No,GLQ,1005,Unf,0,262,1267,1296,0,1296,1,0,2,0,2,Gd,6,Attchd,2001.0,Fin,2,471,TA,TA,192,25,0,0,0,0,NA,NA,6,2009,Normal,220000,WD
135,10335,Sawyer,1Story,5,6,1968,1993,TA,TA,No,Rec,570,Unf,0,891,1461,1721,0,1721,0,0,2,1,3,TA,7,Attchd,1968.0,RFn,2,440,TA,TA,0,96,180,0,0,0,NA,MnPrv,7,2006,Normal,180000,WD
136,10400,NWAmes,1Story,7,6,1970,1970,TA,TA,No,Unf,0,Unf,0,1304,1304,1682,0,1682,0,0,2,0,3,TA,7,Attchd,1970.0,Unf,2,530,TA,TA,98,0,0,0,0,0,NA,MnPrv,5,2008,Normal,174000,WD
137,10355,NAmes,1Story,5,5,1967,1967,TA,TA,No,BLQ,695,Unf,0,519,1214,1214,0,1214,0,0,2,0,3,TA,5,Attchd,1967.0,RFn,1,318,TA,TA,0,111,0,0,0,0,NA,NA,7,2007,Normal,143000,WD
138,11070,Mitchel,1Story,7,5,1988,1989,TA,TA,No,Unf,0,Unf,0,1907,1907,1959,0,1959,0,0,3,0,5,TA,9,2Types,1989.0,Unf,3,766,TA,TA,0,0,0,0,0,0,NA,NA,7,2006,Family,171000,WD
139,9066,CollgCr,2Story,8,5,1999,2000,Gd,TA,Mn,GLQ,668,Unf,0,336,1004,1004,848,1852,0,0,2,1,3,Gd,7,Attchd,1999.0,Fin,3,660,TA,TA,224,106,0,0,0,0,NA,GdPrv,12,2008,Normal,230000,WD
140,15426,CollgCr,2Story,6,5,1997,1997,Gd,TA,No,GLQ,821,Unf,0,107,928,928,836,1764,1,0,2,1,3,Gd,7,Attchd,1997.0,RFn,2,470,TA,TA,276,99,0,0,0,0,NA,MnPrv,8,2009,Normal,231500,WD
141,10500,NAmes,1Story,4,5,1971,1971,TA,TA,No,ALQ,432,Unf,0,432,864,864,0,864,0,0,1,0,3,TA,5,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,4,2010,Normal,115000,ConLI
142,11645,CollgCr,1Story,7,5,2005,2005,Gd,TA,Av,GLQ,1300,Unf,0,434,1734,1734,0,1734,1,0,2,0,3,Gd,7,Attchd,2005.0,Fin,2,660,TA,TA,160,24,0,0,0,0,NA,NA,1,2006,Normal,260000,WD
143,8520,NAmes,1.5Fin,5,4,1952,1952,TA,TA,No,Rec,507,Unf,0,403,910,910,475,1385,0,0,2,0,4,TA,6,Detchd,2000.0,Unf,2,720,TA,TA,0,0,0,0,0,0,NA,MnPrv,6,2010,Normal,166000,WD
144,10335,CollgCr,1Story,7,5,1999,1999,Gd,TA,Gd,GLQ,679,Unf,0,811,1490,1501,0,1501,1,0,2,0,3,Gd,6,Attchd,1999.0,RFn,2,577,TA,TA,144,29,0,0,0,0,NA,NA,6,2009,Normal,204000,WD
145,9100,Sawyer,1Story,5,5,1963,1963,TA,TA,No,Rec,1332,Unf,0,396,1728,1728,0,1728,1,0,2,0,6,TA,10,Detchd,1963.0,Unf,2,504,TA,TA,0,0,0,0,0,0,NA,NA,11,2006,Abnorml,125000,ConLI
146,2522,Edwards,2Story,6,5,2004,2006,Gd,TA,No,Unf,0,Unf,0,970,970,970,739,1709,0,0,2,0,3,Gd,7,Detchd,2004.0,Unf,2,380,TA,TA,0,40,0,0,0,0,NA,NA,4,2006,Normal,130000,WD
147,6120,BrkSide,1Story,5,7,1931,1993,TA,TA,No,BLQ,209,Unf,0,506,715,875,0,875,1,0,1,0,2,TA,5,Detchd,1931.0,Unf,1,180,Fa,TA,48,0,0,0,0,0,NA,NA,11,2009,Normal,105000,WD
148,9505,Gilbert,2Story,7,5,2001,2001,Gd,TA,No,Unf,0,Unf,0,884,884,884,1151,2035,0,0,2,1,3,Gd,8,BuiltIn,2001.0,Fin,2,434,TA,TA,144,48,0,0,0,0,NA,NA,5,2010,Normal,222500,WD
149,7500,SawyerW,1Story,7,5,2004,2005,Gd,TA,No,GLQ,680,Unf,0,400,1080,1080,0,1080,1,0,1,0,3,Gd,6,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,NA,4,2008,Normal,141000,WD
150,6240,BrkSide,1.5Fin,5,4,1936,1950,Gd,TA,No,Unf,0,Unf,0,896,896,896,448,1344,0,0,1,0,3,TA,7,Detchd,1936.0,Unf,1,240,Fa,TA,200,114,0,0,0,0,NA,NA,4,2006,Normal,115000,WD
151,10356,CollgCr,1Story,5,6,1975,1975,TA,TA,Av,BLQ,716,Unf,0,253,969,969,0,969,0,0,1,1,3,TA,5,Attchd,1975.0,Unf,2,440,TA,TA,0,0,0,0,0,0,NA,MnPrv,1,2007,Normal,122000,WD
152,13891,NridgHt,1Story,8,5,2007,2008,Ex,TA,Gd,GLQ,1400,Unf,0,310,1710,1710,0,1710,1,0,2,0,2,Gd,6,Attchd,2007.0,RFn,3,866,TA,TA,0,102,0,0,0,0,NA,NA,1,2008,Partial,372402,New
153,14803,NWAmes,2Story,6,5,1971,1971,TA,TA,No,Rec,416,Unf,0,409,825,1097,896,1993,0,0,2,1,4,TA,8,Attchd,1971.0,RFn,2,495,TA,TA,0,66,0,0,0,0,NA,GdWo,6,2006,Normal,190000,WD
154,13500,ClearCr,1Story,6,7,1960,1975,Gd,TA,Gd,BLQ,429,ALQ,1080,93,1602,1252,0,1252,1,0,1,0,1,TA,4,Attchd,1960.0,RFn,2,564,TA,TA,409,0,0,0,0,0,NA,NA,3,2008,Normal,235000,WD
155,11340,OldTown,1Story,6,5,1923,1950,TA,TA,No,Unf,0,Unf,0,1200,1200,1200,0,1200,0,0,1,0,4,TA,7,Detchd,1923.0,Unf,1,312,Fa,Fa,0,0,228,0,0,0,NA,NA,3,2006,Family,125000,WD
156,9600,Edwards,1.5Fin,6,5,1924,1950,TA,TA,No,Unf,0,Unf,0,572,572,572,524,1096,0,0,1,0,2,TA,5,NA,NA,NA,0,0,NA,NA,0,8,128,0,0,0,NA,NA,4,2008,Normal,79000,WD
157,7200,NAmes,1Story,5,7,1950,1950,NA,NA,NA,NA,0,NA,0,0,0,1040,0,1040,0,0,1,0,2,TA,5,Detchd,1950.0,Unf,2,625,TA,TA,0,0,0,0,0,0,NA,NA,6,2006,Normal,109500,WD
158,12003,Timber,2Story,8,5,2009,2010,Ex,TA,No,Unf,0,Unf,0,774,774,774,1194,1968,0,0,2,1,4,Ex,8,BuiltIn,2009.0,Fin,3,680,TA,TA,0,75,0,0,0,0,NA,NA,5,2010,Partial,269500,New
159,12552,Somerst,2Story,7,5,2004,2005,Gd,TA,No,GLQ,222,Unf,0,769,991,991,956,1947,0,0,2,1,3,Gd,8,Attchd,2004.0,RFn,2,678,TA,TA,0,136,0,0,0,0,NA,GdWo,5,2010,Normal,254900,WD
160,19378,Gilbert,2Story,7,5,2005,2006,Gd,TA,Mn,GLQ,57,Unf,0,1335,1392,1392,1070,2462,1,0,2,1,4,Gd,9,Attchd,2006.0,RFn,2,576,TA,TA,239,132,0,168,0,0,NA,NA,3,2006,Partial,320000,New
161,11120,Veenker,1Story,6,6,1984,1984,Gd,TA,No,BLQ,660,Unf,0,572,1232,1232,0,1232,0,0,2,0,3,TA,6,Attchd,1984.0,Unf,2,516,TA,TA,0,0,0,0,0,0,NA,NA,6,2008,Normal,162500,WD
162,13688,NridgHt,2Story,9,5,2003,2004,Ex,TA,Av,GLQ,1016,Unf,0,556,1572,1572,1096,2668,1,0,2,1,3,Ex,10,BuiltIn,2003.0,Fin,3,726,TA,TA,400,0,0,0,0,0,NA,NA,3,2008,Normal,412500,WD
163,12182,NridgHt,1Story,7,5,2005,2005,Gd,TA,Mn,BLQ,1201,Unf,0,340,1541,1541,0,1541,0,0,2,0,3,Gd,7,Attchd,2005.0,RFn,2,532,TA,TA,0,70,0,0,0,0,NA,NA,5,2010,Partial,220000,New
164,5500,OldTown,1.5Unf,4,6,1956,1956,TA,TA,No,Unf,0,Unf,0,882,882,882,0,882,0,0,1,0,1,TA,4,NA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,NA,MnPrv,4,2007,Normal,103200,WD
165,5400,OldTown,1Story,6,7,1926,2004,TA,TA,Mn,LwQ,370,Unf,0,779,1149,1149,467,1616,0,0,2,0,3,Gd,5,Detchd,1926.0,Unf,1,216,TA,TA,0,0,183,0,0,0,NA,NA,10,2007,Normal,152000,WD
166,10106,Edwards,1.5Fin,5,7,1940,1999,TA,TA,No,ALQ,351,Rec,181,112,644,808,547,1355,1,0,2,0,4,TA,6,NA,NA,NA,0,0,NA,NA,140,0,0,0,0,0,NA,NA,9,2008,Normal,127500,WD
167,10708,ClearCr,1Story,5,5,1955,1993,TA,TA,No,LwQ,379,BLQ,768,470,1617,1867,0,1867,1,0,1,0,2,TA,7,Attchd,1955.0,Fin,1,303,TA,TA,476,0,0,0,142,0,NA,GdWo,11,2009,Normal,190000,COD
168,10562,NridgHt,2Story,8,5,2007,2007,Ex,TA,No,GLQ,1288,Unf,0,294,1582,1610,551,2161,1,0,1,1,3,Ex,8,Attchd,2007.0,Fin,3,789,TA,TA,178,120,0,0,0,0,NA,NA,11,2007,Partial,325624,New
169,8244,Gilbert,2Story,7,5,2004,2004,Gd,TA,No,Unf,0,Unf,0,840,840,840,880,1720,0,0,2,1,3,Gd,7,Attchd,2004.0,Fin,2,440,TA,TA,100,48,0,0,0,0,NA,NA,5,2007,Normal,183500,WD
170,16669,Timber,1Story,8,6,1981,1981,Gd,TA,No,Unf,0,Unf,0,1686,1686,1707,0,1707,0,0,2,1,2,TA,6,Attchd,1981.0,RFn,2,511,TA,TA,574,64,0,0,0,0,NA,NA,1,2006,Normal,228000,WD
171,12358,OldTown,1.5Fin,5,6,1941,1950,TA,TA,No,Rec,360,Unf,0,360,720,854,0,1382,0,0,1,1,2,TA,7,Detchd,1991.0,Unf,2,660,TA,TA,237,0,0,0,0,0,NA,NA,5,2007,Normal,128500,WD
172,31770,NAmes,1Story,6,5,1960,1960,TA,Gd,Gd,BLQ,639,Unf,0,441,1080,1656,0,1656,1,0,1,0,3,TA,7,Attchd,1960.0,Fin,2,528,TA,TA,210,62,0,0,0,0,NA,NA,5,2010,Normal,215000,WD
173,5306,StoneBr,2Story,7,7,1987,1987,Gd,Gd,No,GLQ,495,Rec,215,354,1064,1064,703,1767,1,0,2,0,2,Gd,5,Attchd,1987.0,RFn,2,504,Gd,TA,441,35,0,0,0,0,NA,NA,6,2006,Normal,239000,WD
174,10197,NAmes,1Story,6,5,1961,1961,TA,TA,No,ALQ,288,Rec,374,700,1362,1362,0,1362,1,0,1,1,3,TA,6,Attchd,1961.0,Unf,2,504,TA,TA,0,20,0,0,0,0,NA,NA,6,2008,Normal,163000,COD
175,12416,Timber,1Story,6,5,1986,1986,Gd,Fa,No,ALQ,1398,LwQ,208,0,1606,1651,0,1651,1,0,2,0,3,TA,7,Attchd,1986.0,Fin,2,616,TA,TA,192,0,0,0,0,0,NA,NA,11,2008,Normal,184000,WD
176,12615,Edwards,1Story,6,7,1950,2001,TA,Gd,Av,ALQ,477,Unf,0,725,1202,2158,0,2158,1,0,2,0,4,Gd,7,Attchd,1950.0,Unf,2,576,TA,TA,0,29,39,0,0,0,NA,MnPrv,6,2007,Normal,243000,WD
177,10029,ClearCr,2Story,6,5,1988,1989,Gd,TA,No,GLQ,831,Unf,0,320,1151,1164,896,2060,0,1,2,1,4,TA,8,Attchd,1988.0,Unf,2,521,TA,TA,0,228,0,0,192,0,NA,NA,9,2007,Normal,211000,WD
178,13650,Sawyer,1.5Fin,5,5,1958,1958,TA,TA,No,ALQ,57,BLQ,441,554,1052,1252,668,1920,1,0,2,0,4,Gd,8,Attchd,1958.0,Unf,2,451,TA,TA,0,0,0,0,0,0,NA,NA,7,2006,Normal,172500,WD
179,17423,StoneBr,1Story,9,5,2008,2009,Ex,TA,No,GLQ,1904,Unf,0,312,2216,2234,0,2234,1,0,2,0,1,Ex,9,Attchd,2009.0,Fin,3,1166,TA,TA,0,60,0,0,0,0,NA,NA,7,2009,Partial,501837,New
180,8520,OldTown,1Story,5,6,1923,2006,TA,TA,No,Unf,0,Unf,0,968,968,968,0,968,0,0,1,0,2,TA,5,Detchd,1935.0,Unf,2,480,Fa,TA,0,0,184,0,0,0,NA,NA,7,2007,Normal,100000,WD
181,2117,Somerst,2Story,6,5,2000,2000,Gd,TA,No,GLQ,436,Unf,0,320,756,769,756,1525,0,0,2,1,3,Gd,5,Detchd,2000.0,Unf,2,440,TA,TA,0,0,0,0,0,0,NA,NA,6,2007,Normal,177000,WD
182,7588,Crawfor,2Story,7,6,1920,1950,Fa,TA,No,LwQ,352,Unf,0,441,793,901,901,1802,0,0,1,1,4,TA,9,Detchd,1920.0,Unf,1,216,Fa,TA,0,0,40,0,0,0,NA,NA,7,2006,Normal,200100,WD
183,9060,Edwards,1Story,5,6,1957,2006,NA,NA,NA,NA,0,NA,0,0,0,1340,0,1340,0,0,1,0,3,TA,7,Attchd,1957.0,RFn,1,252,TA,TA,116,0,0,180,0,0,NA,MnPrv,6,2007,Normal,120000,WD
184,11426,OldTown,1.5Fin,7,5,2003,2003,Gd,TA,No,Unf,0,Unf,0,1362,1362,1362,720,2082,0,0,2,1,3,Gd,6,Detchd,2003.0,Unf,2,484,TA,TA,280,238,0,0,0,0,NA,NA,6,2008,Normal,200000,WD
185,7438,BrkSide,1.5Fin,5,8,1908,1991,Fa,TA,No,Unf,0,Unf,0,504,504,936,316,1252,0,0,1,0,3,TA,5,Attchd,1986.0,Unf,2,576,TA,TA,104,0,0,0,0,0,NA,MnPrv,6,2006,Normal,127000,WD
186,22950,OldTown,2.5Fin,10,9,1892,1993,TA,TA,Mn,Unf,0,Unf,0,1107,1107,1518,1518,3608,0,0,2,1,4,Ex,12,Detchd,1993.0,Unf,3,840,Ex,TA,0,260,0,0,410,0,NA,GdPrv,6,2006,Normal,475000,WD
187,9947,Mitchel,SLvl,7,5,1990,1991,Gd,TA,Av,GLQ,611,Unf,0,577,1188,1217,0,1217,1,0,2,0,3,Gd,6,Attchd,1990.0,Unf,2,497,TA,TA,168,27,0,0,0,0,NA,GdPrv,6,2009,Normal,173000,WD
188,10410,OldTown,1.5Fin,5,7,1916,1987,Fa,TA,No,Unf,0,Unf,0,660,660,808,704,1656,0,0,2,1,3,TA,8,Detchd,1916.0,Unf,1,180,Fa,Fa,0,0,0,140,0,0,NA,MnPrv,8,2009,Normal,135000,WD
189,7018,SawyerW,SFoyer,5,5,1979,1979,Gd,TA,Av,GLQ,1086,Unf,0,0,1086,1224,0,1224,2,0,0,2,2,TA,6,Detchd,1979.0,Unf,2,528,TA,TA,120,0,0,0,0,0,NA,NA,6,2009,Alloca,153337,WD
190,4923,StoneBr,1Story,8,5,2001,2002,Ex,TA,Av,GLQ,1153,Unf,0,440,1593,1593,0,1593,1,0,1,1,0,Ex,5,Attchd,2001.0,Fin,2,682,TA,TA,0,120,0,0,224,0,NA,NA,8,2008,Normal,286000,WD
191,10570,Crawfor,2Story,8,8,1932,1994,Gd,Gd,No,Rec,297,Unf,0,556,853,1549,1178,2727,0,0,2,1,3,Gd,10,Detchd,1932.0,Unf,2,440,TA,TA,0,74,0,0,0,0,NA,NA,12,2007,Normal,315000,WD
192,7472,NAmes,2Story,7,9,1972,2004,TA,TA,No,ALQ,626,Unf,0,99,725,725,754,1479,1,0,1,1,4,Gd,7,Attchd,1972.0,Fin,2,484,TA,TA,0,32,0,0,0,0,NA,NA,6,2007,Normal,184000,WD
193,9017,CollgCr,1Story,7,5,1999,1999,Gd,TA,Av,GLQ,560,Unf,0,871,1431,1431,0,1431,1,0,2,0,3,Gd,6,Attchd,1999.0,Fin,2,666,TA,TA,0,35,0,0,0,0,NA,NA,9,2009,Normal,192000,WD
194,2522,Edwards,2Story,7,5,2004,2004,Gd,TA,No,Unf,0,Unf,0,970,970,970,739,1709,0,0,2,0,3,Gd,7,Detchd,2004.0,Unf,2,380,TA,TA,0,40,0,0,0,0,NA,NA,5,2006,Normal,130000,WD
195,7180,CollgCr,1Story,5,7,1972,1972,TA,TA,Av,ALQ,390,Unf,0,474,864,864,0,864,0,0,1,0,3,TA,5,Detchd,1989.0,Unf,1,352,TA,TA,0,0,0,0,0,0,NA,NA,5,2008,Normal,127000,WD
196,2280,NPkVill,2Story,6,6,1976,1976,Gd,TA,No,ALQ,566,Unf,0,289,855,855,601,1456,0,0,2,1,3,TA,7,Attchd,1976.0,Unf,2,440,TA,TA,87,0,0,0,0,0,NA,NA,7,2009,Normal,148500,WD
197,9416,Somerst,1Story,7,5,2007,2007,Ex,TA,No,GLQ,1126,Unf,0,600,1726,1726,0,1726,1,0,2,0,3,Ex,8,Attchd,2007.0,Fin,3,786,TA,TA,171,138,0,0,266,0,NA,NA,9,2007,Partial,311872,New
198,25419,NAmes,2Story,8,4,1918,1990,TA,TA,No,GLQ,1036,LwQ,184,140,1360,1360,1360,3112,1,1,2,0,4,Gd,8,Detchd,1918.0,Unf,2,795,TA,TA,0,16,552,0,0,512,Ex,GdPrv,3,2006,Abnorml,235000,WD
199,5520,OldTown,2.5Fin,6,6,1912,1950,TA,TA,No,Unf,0,Unf,0,755,755,929,929,2229,0,0,1,0,5,TA,8,NA,NA,NA,0,0,NA,NA,0,198,30,0,0,0,NA,MnPrv,7,2009,Abnorml,104000,WD
200,9591,NridgHt,1Story,8,5,2004,2005,Ex,TA,Av,GLQ,1088,Unf,0,625,1713,1713,0,1713,1,0,2,0,3,Ex,7,Attchd,2004.0,Fin,3,856,TA,TA,0,26,0,0,170,0,NA,NA,1,2009,Normal,274900,WD
201,8546,Edwards,1Story,4,5,2003,2004,Gd,TA,No,Unf,0,Unf,0,1121,1121,1121,0,1121,0,0,2,0,2,TA,5,Attchd,2003.0,RFn,2,440,TA,TA,132,64,0,0,0,0,NA,NA,3,2010,Normal,140000,WD
202,10125,Mitchel,1Story,6,6,1977,1977,TA,TA,No,ALQ,641,LwQ,279,276,1196,1279,0,1279,0,1,2,0,3,TA,6,Detchd,1980.0,Unf,2,473,TA,TA,238,83,0,0,0,0,NA,MnPrv,2,2008,Normal,171500,WD
203,7000,OldTown,1.5Fin,6,6,1924,1950,Fa,TA,No,LwQ,617,Unf,0,0,617,865,445,1310,0,0,2,0,2,TA,6,Attchd,1924.0,Unf,1,398,TA,TA,0,0,126,0,0,0,NA,NA,5,2006,Normal,112000,COD
